lat,lon,predicted_heat_flow_mW_m2
10.25,75.25,36.863865
10.25,75.5,33.257824
10.25,75.75,39.738743
10.25,76.0,46.522995
10.25,76.25,42.05905
10.25,76.5,47.05292
10.25,76.75,58.591007
10.25,77.0,49.870995
10.25,77.25,85.374504
10.25,77.5,40.35491
10.25,77.75,41.087486
10.25,78.0,60.982418
10.25,78.25,46.095287
10.25,78.5,45.92797
10.25,78.75,36.552547
10.25,79.0,54.65032
10.25,79.25,44.264145
10.25,79.5,70.83045
10.25,79.75,62.80631
10.25,80.0,43.77253
10.25,80.25,39.581116
10.25,80.5,63.849224
10.25,80.75,49.011322
10.25,81.0,39.22277
10.25,81.25,64.72918
10.25,81.5,39.39415
10.25,81.75,43.647427
10.25,82.0,38.804176
10.25,82.25,40.84502
10.25,82.5,53.501263
10.25,82.75,41.509884
10.25,83.0,42.126545
10.25,83.25,76.857315
10.25,83.5,49.9678
10.25,83.75,56.70474
10.25,84.0,50.594055
10.25,84.25,42.431816
10.25,84.5,58.909477
10.25,84.75,43.50316
10.25,85.0,51.643925
10.25,85.25,50.381237
10.25,85.5,83.710365
10.25,85.75,65.82229
10.25,86.0,86.77277
10.25,86.25,57.873714
10.25,86.5,38.43024
10.25,86.75,57.791027
10.25,87.0,41.633083
10.25,87.25,44.366974
10.25,87.5,44.826664
10.25,87.75,42.36404
10.25,88.0,68.30394
10.25,88.25,42.95392
10.25,88.5,51.39404
10.25,88.75,54.592274
10.25,89.0,49.513855
10.25,89.25,41.484818
10.25,89.5,50.385105
10.25,89.75,51.98057
10.25,90.0,40.05297
10.25,90.25,42.782185
10.25,90.5,42.951355
10.25,90.75,67.8421
10.25,91.0,45.936615
10.25,91.25,62.23669
10.25,91.5,61.503654
10.25,91.75,66.66976
10.25,92.0,41.693756
10.25,92.25,54.105495
10.25,92.5,65.42128
10.25,92.75,48.84232
10.25,93.0,53.051434
10.25,93.25,37.232513
10.25,93.5,49.98617
10.25,93.75,57.76428
10.25,94.0,42.977062
10.25,94.25,60.05346
10.25,94.5,56.07462
10.25,94.75,57.32029
10.25,95.0,52.117977
10.25,95.25,45.692753
10.25,95.5,68.34254
10.25,95.75,59.239826
10.25,96.0,43.334534
10.25,96.25,50.055466
10.25,96.5,39.038006
10.25,96.75,45.268253
10.5,68.0,70.96167
10.5,68.25,67.86444
10.5,68.5,32.26833
10.5,68.75,38.759163
10.5,69.0,46.838955
10.5,69.25,36.087772
10.5,69.5,47.364693
10.5,69.75,54.863365
10.5,70.0,52.513184
10.5,70.25,39.0288
10.5,70.5,45.07156
10.5,70.75,51.23133
10.5,71.0,43.01165
10.5,71.25,60.143436
10.5,71.5,39.35847
10.5,71.75,33.74017
10.5,72.0,34.44228
10.5,72.25,49.9984
10.5,72.5,41.221813
10.5,72.75,32.104298
10.5,73.0,72.34656
10.5,73.25,57.913876
10.5,73.5,51.650272
10.5,73.75,46.13859
10.5,74.0,77.28596
10.5,74.25,56.68714
10.5,74.5,68.286446
10.5,74.75,63.73567
10.5,75.0,36.746815
10.5,75.25,41.96996
10.5,75.5,48.30041
10.5,75.75,42.4409
10.5,76.0,50.95001
10.5,76.25,43.225513
10.5,76.5,63.31757
10.5,76.75,36.41678
10.5,77.0,45.998512
10.5,77.25,45.56319
10.5,77.5,43.76638
10.5,77.75,44.102352
10.5,78.0,41.825207
10.5,78.25,39.59014
10.5,78.5,40.02741
10.5,78.75,35.667492
10.5,79.0,60.701946
10.5,79.25,33.687077
10.5,79.5,70.41023
10.5,79.75,41.68569
10.5,80.0,61.365627
10.5,80.25,51.481068
10.5,80.5,56.733685
10.5,80.75,57.24824
10.5,81.0,49.877098
10.5,81.25,38.19492
10.5,81.5,54.576878
10.5,81.75,49.22114
10.5,82.0,38.846516
10.5,82.25,40.22762
10.5,82.5,52.07277
10.5,82.75,48.756153
10.5,83.0,36.227962
10.5,83.25,43.249943
10.5,83.5,46.797924
10.5,83.75,50.31571
10.5,84.0,58.796967
10.5,84.25,57.91911
10.5,84.5,40.09749
10.5,84.75,47.69319
10.5,85.0,52.14001
10.5,85.25,62.011127
10.5,85.5,35.14757
10.5,85.75,40.835884
10.5,86.0,42.078056
10.5,86.25,53.1637
10.5,86.5,47.63323
10.5,86.75,92.38668
10.5,87.0,72.93507
10.5,87.25,45.28945
10.5,87.5,62.390667
10.5,87.75,35.463932
10.5,88.0,37.100784
10.5,88.25,42.003544
10.5,88.5,66.3731
10.5,88.75,73.34426
10.5,89.0,62.58028
10.5,89.25,44.05459
10.5,89.5,52.241795
10.5,89.75,37.7978
10.5,90.0,51.861115
10.5,90.25,80.90406
10.5,90.5,57.2538
10.5,90.75,62.114067
10.5,91.0,79.053
10.5,91.25,59.87967
10.5,91.5,42.677685
10.5,91.75,46.962383
10.5,92.0,62.130093
10.5,92.25,54.24619
10.5,92.5,49.610935
10.5,92.75,66.05099
10.5,93.0,68.24644
10.5,93.25,61.231804
10.5,93.5,69.0012
10.5,93.75,53.651527
10.5,94.0,36.662598
10.5,94.25,47.933735
10.5,94.5,53.232918
10.5,94.75,51.222843
10.5,95.0,41.68816
10.5,95.25,57.61566
10.5,95.5,51.87585
10.5,95.75,66.98328
10.5,96.0,38.63254
10.5,96.25,47.606647
10.5,96.5,48.247326
10.5,96.75,63.906303
10.75,68.0,39.867355
10.75,68.25,58.628597
10.75,68.5,83.207565
10.75,68.75,39.548298
10.75,69.0,35.611454
10.75,69.25,42.12426
10.75,69.5,42.964916
10.75,69.75,45.33238
10.75,70.0,37.43446
10.75,70.25,62.64614
10.75,70.5,34.873047
10.75,70.75,32.376324
10.75,71.0,46.86116
10.75,71.25,46.726322
10.75,71.5,43.103043
10.75,71.75,44.108334
10.75,72.0,33.183975
10.75,72.25,51.215023
10.75,72.5,47.027184
10.75,72.75,34.598248
10.75,73.0,64.18703
10.75,73.25,49.6735
10.75,73.5,43.704006
10.75,73.75,40.37552
10.75,74.0,48.35006
10.75,74.25,42.992588
10.75,74.5,34.368294
10.75,74.75,46.657177
10.75,75.0,33.482925
10.75,75.25,37.422462
10.75,75.5,76.28806
10.75,75.75,43.19333
10.75,76.0,53.06249
10.75,76.25,38.691044
10.75,76.5,47.893696
10.75,76.75,42.559647
10.75,77.0,72.69086
10.75,77.25,42.487957
10.75,77.5,51.46044
10.75,77.75,62.60244
10.75,78.0,48.479588
10.75,78.25,40.226162
10.75,78.5,47.765404
10.75,78.75,46.06071
10.75,79.0,45.179386
10.75,79.25,46.960278
10.75,79.5,67.098595
10.75,79.75,58.27935
10.75,80.0,32.85313
10.75,80.25,35.97905
10.75,80.5,60.338528
10.75,80.75,46.456867
10.75,81.0,42.211098
10.75,81.25,60.49486
10.75,81.5,52.723476
10.75,81.75,66.25252
10.75,82.0,58.467815
10.75,82.25,46.0177
10.75,82.5,45.84195
10.75,82.75,74.02147
10.75,83.0,47.530457
10.75,83.25,43.37409
10.75,83.5,45.54173
10.75,83.75,55.07733
10.75,84.0,68.28467
10.75,84.25,40.72274
10.75,84.5,42.62212
10.75,84.75,47.502655
10.75,85.0,47.932854
10.75,85.25,48.110703
10.75,85.5,52.175964
10.75,85.75,35.998398
10.75,86.0,42.615112
10.75,86.25,40.680275
10.75,86.5,45.256447
10.75,86.75,42.410088
10.75,87.0,40.51253
10.75,87.25,50.359966
10.75,87.5,60.597755
10.75,87.75,44.96892
10.75,88.0,71.440575
10.75,88.25,51.965363
10.75,88.5,43.92502
10.75,88.75,53.242332
10.75,89.0,66.94373
10.75,89.25,53.944977
10.75,89.5,50.998013
10.75,89.75,65.09866
10.75,90.0,35.77709
10.75,90.25,65.53258
10.75,90.5,63.366505
10.75,90.75,59.71706
10.75,91.0,49.25951
10.75,91.25,70.76789
10.75,91.5,54.90567
10.75,91.75,37.487232
10.75,92.0,45.609657
10.75,92.25,37.500343
10.75,92.5,45.745415
10.75,92.75,43.454906
10.75,93.0,66.10085
10.75,93.25,65.27571
10.75,93.5,52.865463
10.75,93.75,50.61439
10.75,94.0,41.905174
10.75,94.25,75.1732
10.75,94.5,54.989574
10.75,94.75,49.93968
10.75,95.0,48.167706
10.75,95.25,41.391243
10.75,95.5,65.13831
10.75,95.75,47.05286
10.75,96.0,73.253975
10.75,96.25,48.755127
10.75,96.5,42.260166
10.75,96.75,79.19411
11.0,68.0,40.586826
11.0,68.25,43.702774
11.0,68.5,61.047905
11.0,68.75,38.899406
11.0,69.0,43.630867
11.0,69.25,49.144512
11.0,69.5,32.08499
11.0,69.75,49.92771
11.0,70.0,48.626945
11.0,70.25,30.837595
11.0,70.5,51.63264
11.0,70.75,35.89824
11.0,71.0,31.30036
11.0,71.25,46.670273
11.0,71.5,37.162388
11.0,71.75,48.692383
11.0,72.0,35.372517
11.0,72.25,47.14114
11.0,72.5,65.8092
11.0,72.75,36.45711
11.0,73.0,56.30517
11.0,73.25,34.626102
11.0,73.5,46.150063
11.0,73.75,43.62651
11.0,74.0,52.532963
11.0,74.25,55.086067
11.0,74.5,68.05107
11.0,74.75,49.423946
11.0,75.0,33.73012
11.0,75.25,45.691956
11.0,75.5,76.395424
11.0,75.75,61.42752
11.0,76.0,42.33901
11.0,76.25,55.186264
11.0,76.5,54.399323
11.0,76.75,38.956146
11.0,77.0,46.74657
11.0,77.25,37.838963
11.0,77.5,48.13078
11.0,77.75,67.1212
11.0,78.0,44.206734
11.0,78.25,64.99584
11.0,78.5,50.149303
11.0,78.75,61.99215
11.0,79.0,45.938858
11.0,79.25,50.01987
11.0,79.5,44.587242
11.0,79.75,32.040806
11.0,80.0,44.72229
11.0,80.25,35.81692
11.0,80.5,51.293716
11.0,80.75,74.47285
11.0,81.0,68.037125
11.0,81.25,42.549557
11.0,81.5,36.544804
11.0,81.75,42.045177
11.0,82.0,55.074993
11.0,82.25,34.872692
11.0,82.5,45.754112
11.0,82.75,39.237705
11.0,83.0,42.6962
11.0,83.25,48.773495
11.0,83.5,64.031586
11.0,83.75,52.601135
11.0,84.0,36.556812
11.0,84.25,47.40383
11.0,84.5,50.98596
11.0,84.75,44.868168
11.0,85.0,47.273365
11.0,85.25,44.60155
11.0,85.5,41.148243
11.0,85.75,60.538315
11.0,86.0,58.989643
11.0,86.25,61.663147
11.0,86.5,72.26825
11.0,86.75,59.895752
11.0,87.0,40.647377
11.0,87.25,59.401104
11.0,87.5,50.71734
11.0,87.75,33.894634
11.0,88.0,57.93398
11.0,88.25,81.04911
11.0,88.5,46.18635
11.0,88.75,45.774235
11.0,89.0,50.5756
11.0,89.25,67.071266
11.0,89.5,42.977997
11.0,89.75,38.393375
11.0,90.0,39.681316
11.0,90.25,56.69395
11.0,90.5,70.46306
11.0,90.75,45.24133
11.0,91.0,41.817913
11.0,91.25,52.464935
11.0,91.5,64.283714
11.0,91.75,42.73979
11.0,92.0,50.18515
11.0,92.25,56.212605
11.0,92.5,54.26408
11.0,92.75,66.72758
11.0,93.0,57.299305
11.0,93.25,59.083485
11.0,93.5,45.99236
11.0,93.75,60.452404
11.0,94.0,45.367958
11.0,94.25,39.27082
11.0,94.5,65.95767
11.0,94.75,63.044086
11.0,95.0,61.84874
11.0,95.25,67.77601
11.0,95.5,55.876987
11.0,95.75,58.443424
11.0,96.0,47.47028
11.0,96.25,51.4617
11.0,96.5,56.9535
11.0,96.75,39.167336
11.25,68.0,43.639786
11.25,68.25,65.9912
11.25,68.5,45.828476
11.25,68.75,53.189762
11.25,69.0,57.47087
11.25,69.25,34.04466
11.25,69.5,74.744156
11.25,69.75,38.354187
11.25,70.0,37.891212
11.25,70.25,41.09078
11.25,70.5,47.10935
11.25,70.75,41.385254
11.25,71.0,34.59253
11.25,71.25,48.918465
11.25,71.5,64.515915
11.25,71.75,76.217224
11.25,72.0,39.786938
11.25,72.25,89.08951
11.25,72.5,35.17987
11.25,72.75,52.396305
11.25,73.0,33.803547
11.25,73.25,46.82519
11.25,73.5,42.71682
11.25,73.75,47.192966
11.25,74.0,56.84588
11.25,74.25,56.20642
11.25,74.5,63.035343
11.25,74.75,46.05408
11.25,75.0,47.34178
11.25,75.25,53.223988
11.25,75.5,44.689484
11.25,75.75,63.087875
11.25,76.0,48.528282
11.25,76.25,61.26538
11.25,76.5,52.261955
11.25,76.75,71.05966
11.25,77.0,32.635597
11.25,77.25,52.171154
11.25,77.5,59.13538
11.25,77.75,34.489857
11.25,78.0,46.08845
11.25,78.25,36.73626
11.25,78.5,50.309486
11.25,78.75,42.461895
11.25,79.0,46.87265
11.25,79.25,51.392303
11.25,79.5,42.368923
11.25,79.75,54.072895
11.25,80.0,45.462624
11.25,80.25,65.17835
11.25,80.5,50.41747
11.25,80.75,47.85925
11.25,81.0,65.65886
11.25,81.25,44.86993
11.25,81.5,75.20814
11.25,81.75,31.229044
11.25,82.0,49.409588
11.25,82.25,34.046856
11.25,82.5,35.40745
11.25,82.75,52.030052
11.25,83.0,57.290493
11.25,83.25,56.08805
11.25,83.5,48.857143
11.25,83.75,58.25498
11.25,84.0,49.615627
11.25,84.25,48.981083
11.25,84.5,42.68942
11.25,84.75,38.862873
11.25,85.0,44.348286
11.25,85.25,53.691097
11.25,85.5,55.939938
11.25,85.75,42.41483
11.25,86.0,54.607117
11.25,86.25,73.10187
11.25,86.5,46.43473
11.25,86.75,49.858425
11.25,87.0,48.36406
11.25,87.25,56.90803
11.25,87.5,51.8623
11.25,87.75,47.50636
11.25,88.0,75.32222
11.25,88.25,45.21132
11.25,88.5,51.56155
11.25,88.75,41.977654
11.25,89.0,49.337944
11.25,89.25,47.535027
11.25,89.5,54.75552
11.25,89.75,52.815235
11.25,90.0,57.189068
11.25,90.25,56.71174
11.25,90.5,47.59498
11.25,90.75,51.241207
11.25,91.0,50.630707
11.25,91.25,50.25403
11.25,91.5,47.93632
11.25,91.75,66.17706
11.25,92.0,63.96843
11.25,92.25,54.0949
11.25,92.5,58.260757
11.25,92.75,54.594143
11.25,93.0,44.880104
11.25,93.25,46.818245
11.25,93.5,57.661575
11.25,93.75,60.46012
11.25,94.0,36.86283
11.25,94.25,58.423847
11.25,94.5,52.532887
11.25,94.75,56.53173
11.25,95.0,52.1862
11.25,95.25,53.002316
11.25,95.5,47.78304
11.25,95.75,53.98842
11.25,96.0,50.804302
11.25,96.25,51.603184
11.25,96.5,50.734608
11.25,96.75,55.697124
11.5,68.0,45.101856
11.5,68.25,70.729355
11.5,68.5,55.171272
11.5,68.75,78.40277
11.5,69.0,54.629864
11.5,69.25,43.551964
11.5,69.5,49.2911
11.5,69.75,42.707516
11.5,70.0,30.201183
11.5,70.25,43.539318
11.5,70.5,35.752945
11.5,70.75,52.3581
11.5,71.0,57.41119
11.5,71.25,39.82071
11.5,71.5,56.3697
11.5,71.75,36.63147
11.5,72.0,41.630524
11.5,72.25,54.388226
11.5,72.5,42.68411
11.5,72.75,40.73404
11.5,73.0,34.54835
11.5,73.25,48.736942
11.5,73.5,48.93609
11.5,73.75,31.706694
11.5,74.0,41.44008
11.5,74.25,39.17826
11.5,74.5,51.189888
11.5,74.75,58.417164
11.5,75.0,39.760807
11.5,75.25,47.82832
11.5,75.5,49.662777
11.5,75.75,37.86732
11.5,76.0,47.886127
11.5,76.25,39.054504
11.5,76.5,55.89243
11.5,76.75,60.2301
11.5,77.0,35.651115
11.5,77.25,43.53426
11.5,77.5,44.701965
11.5,77.75,41.26167
11.5,78.0,73.49438
11.5,78.25,46.444027
11.5,78.5,41.322227
11.5,78.75,87.611885
11.5,79.0,43.201775
11.5,79.25,78.44968
11.5,79.5,37.26357
11.5,79.75,42.471252
11.5,80.0,50.964333
11.5,80.25,42.126522
11.5,80.5,46.607506
11.5,80.75,35.288113
11.5,81.0,37.24604
11.5,81.25,53.446556
11.5,81.5,35.491646
11.5,81.75,64.35672
11.5,82.0,50.570137
11.5,82.25,78.45408
11.5,82.5,53.989864
11.5,82.75,51.374165
11.5,83.0,41.59357
11.5,83.25,39.087143
11.5,83.5,50.61099
11.5,83.75,38.868458
11.5,84.0,40.784863
11.5,84.25,38.63618
11.5,84.5,34.952557
11.5,84.75,40.242046
11.5,85.0,67.358574
11.5,85.25,52.055817
11.5,85.5,46.884495
11.5,85.75,40.96527
11.5,86.0,91.77729
11.5,86.25,42.31387
11.5,86.5,42.850143
11.5,86.75,71.70246
11.5,87.0,59.283375
11.5,87.25,39.514244
11.5,87.5,46.103317
11.5,87.75,49.333584
11.5,88.0,71.20152
11.5,88.25,50.31001
11.5,88.5,43.47908
11.5,88.75,40.047306
11.5,89.0,57.312725
11.5,89.25,55.959263
11.5,89.5,66.64384
11.5,89.75,51.129074
11.5,90.0,79.426254
11.5,90.25,68.91832
11.5,90.5,45.76772
11.5,90.75,60.258778
11.5,91.0,62.255444
11.5,91.25,47.39757
11.5,91.5,53.712658
11.5,91.75,47.9299
11.5,92.0,56.23634
11.5,92.25,52.560783
11.5,92.5,40.596943
11.5,92.75,49.5941
11.5,93.0,52.519154
11.5,93.25,44.041424
11.5,93.5,62.116264
11.5,93.75,57.37562
11.5,94.0,44.79511
11.5,94.25,44.515717
11.5,94.5,53.479717
11.5,94.75,46.439087
11.5,95.0,67.712715
11.5,95.25,51.989105
11.5,95.5,48.01501
11.5,95.75,43.711796
11.5,96.0,61.57119
11.5,96.25,49.28748
11.5,96.5,55.380917
11.5,96.75,54.182804
11.75,68.0,38.117306
11.75,68.25,59.57138
11.75,68.5,34.328342
11.75,68.75,39.334076
11.75,69.0,38.97299
11.75,69.25,52.18909
11.75,69.5,35.17487
11.75,69.75,57.454273
11.75,70.0,38.8184
11.75,70.25,32.953144
11.75,70.5,41.158047
11.75,70.75,52.169514
11.75,71.0,39.44732
11.75,71.25,36.04007
11.75,71.5,38.471313
11.75,71.75,40.057716
11.75,72.0,50.345436
11.75,72.25,62.819756
11.75,72.5,64.18522
11.75,72.75,53.335712
11.75,73.0,36.246933
11.75,73.25,54.87449
11.75,73.5,34.640102
11.75,73.75,47.40061
11.75,74.0,68.11593
11.75,74.25,35.678905
11.75,74.5,41.992737
11.75,74.75,33.061974
11.75,75.0,43.42889
11.75,75.25,49.862072
11.75,75.5,39.022747
11.75,75.75,46.85521
11.75,76.0,52.069687
11.75,76.25,38.776108
11.75,76.5,48.800198
11.75,76.75,66.02695
11.75,77.0,55.861275
11.75,77.25,47.184956
11.75,77.5,47.270172
11.75,77.75,41.57176
11.75,78.0,51.57389
11.75,78.25,33.928925
11.75,78.5,58.779575
11.75,78.75,44.625824
11.75,79.0,46.201874
11.75,79.25,37.738884
11.75,79.5,67.111305
11.75,79.75,33.33412
11.75,80.0,55.579205
11.75,80.25,54.997944
11.75,80.5,47.997272
11.75,80.75,55.50805
11.75,81.0,48.40736
11.75,81.25,55.813305
11.75,81.5,63.829956
11.75,81.75,43.116974
11.75,82.0,46.909317
11.75,82.25,51.129086
11.75,82.5,55.521534
11.75,82.75,62.011696
11.75,83.0,59.45921
11.75,83.25,54.06554
11.75,83.5,45.04391
11.75,83.75,40.829777
11.75,84.0,52.80541
11.75,84.25,83.16028
11.75,84.5,42.39362
11.75,84.75,39.823475
11.75,85.0,37.690727
11.75,85.25,51.073395
11.75,85.5,53.395176
11.75,85.75,37.972633
11.75,86.0,46.947884
11.75,86.25,38.765255
11.75,86.5,51.937702
11.75,86.75,62.376156
11.75,87.0,62.82725
11.75,87.25,48.268604
11.75,87.5,70.12422
11.75,87.75,59.70316
11.75,88.0,37.4552
11.75,88.25,59.263294
11.75,88.5,68.67691
11.75,88.75,57.447105
11.75,89.0,40.268818
11.75,89.25,44.53699
11.75,89.5,70.38613
11.75,89.75,49.41861
11.75,90.0,70.60383
11.75,90.25,43.422596
11.75,90.5,59.608356
11.75,90.75,60.49052
11.75,91.0,65.30488
11.75,91.25,57.74941
11.75,91.5,62.009754
11.75,91.75,45.627327
11.75,92.0,51.838898
11.75,92.25,59.68101
11.75,92.5,38.533096
11.75,92.75,53.065983
11.75,93.0,43.860634
11.75,93.25,63.465866
11.75,93.5,47.857224
11.75,93.75,92.719246
11.75,94.0,42.24844
11.75,94.25,60.877026
11.75,94.5,63.602806
11.75,94.75,40.251286
11.75,95.0,52.48258
11.75,95.25,53.546574
11.75,95.5,40.50188
11.75,95.75,64.52203
11.75,96.0,53.762234
11.75,96.25,43.06744
11.75,96.5,75.85517
11.75,96.75,54.649635
12.0,68.0,43.04341
12.0,68.25,44.292763
12.0,68.5,40.79807
12.0,68.75,42.446457
12.0,69.0,47.612644
12.0,69.25,71.155754
12.0,69.5,34.040577
12.0,69.75,40.220383
12.0,70.0,45.50356
12.0,70.25,84.178566
12.0,70.5,41.90531
12.0,70.75,44.7812
12.0,71.0,37.3301
12.0,71.25,34.309227
12.0,71.5,64.362305
12.0,71.75,32.027843
12.0,72.0,50.181892
12.0,72.25,57.82316
12.0,72.5,36.18565
12.0,72.75,34.53693
12.0,73.0,37.613926
12.0,73.25,40.105923
12.0,73.5,55.684742
12.0,73.75,49.674004
12.0,74.0,36.108063
12.0,74.25,48.52276
12.0,74.5,41.400806
12.0,74.75,51.32687
12.0,75.0,34.211887
12.0,75.25,53.24453
12.0,75.5,47.095047
12.0,75.75,48.820034
12.0,76.0,68.66197
12.0,76.25,38.5747
12.0,76.5,61.08753
12.0,76.75,39.36794
12.0,77.0,46.153187
12.0,77.25,41.35612
12.0,77.5,40.18584
12.0,77.75,46.93022
12.0,78.0,65.7057
12.0,78.25,35.320236
12.0,78.5,39.502026
12.0,78.75,61.90614
12.0,79.0,36.180676
12.0,79.25,72.47965
12.0,79.5,44.12941
12.0,79.75,36.917446
12.0,80.0,42.948643
12.0,80.25,41.66654
12.0,80.5,37.07989
12.0,80.75,44.9199
12.0,81.0,84.64732
12.0,81.25,37.148754
12.0,81.5,67.98933
12.0,81.75,45.986336
12.0,82.0,59.060295
12.0,82.25,53.25261
12.0,82.5,53.995186
12.0,82.75,50.857536
12.0,83.0,39.97875
12.0,83.25,61.60095
12.0,83.5,47.689777
12.0,83.75,42.588734
12.0,84.0,76.98143
12.0,84.25,53.095314
12.0,84.5,47.548916
12.0,84.75,46.588146
12.0,85.0,41.666744
12.0,85.25,59.07825
12.0,85.5,73.30151
12.0,85.75,59.5456
12.0,86.0,41.725483
12.0,86.25,41.07261
12.0,86.5,59.560444
12.0,86.75,75.8839
12.0,87.0,35.598454
12.0,87.25,39.45329
12.0,87.5,43.849148
12.0,87.75,37.09727
12.0,88.0,88.283264
12.0,88.25,61.81604
12.0,88.5,45.94854
12.0,88.75,51.715763
12.0,89.0,59.88494
12.0,89.25,51.878654
12.0,89.5,50.96096
12.0,89.75,42.3891
12.0,90.0,83.96484
12.0,90.25,67.27418
12.0,90.5,51.820778
12.0,90.75,42.800903
12.0,91.0,46.40977
12.0,91.25,60.107613
12.0,91.5,60.170017
12.0,91.75,79.79665
12.0,92.0,58.59713
12.0,92.25,59.62311
12.0,92.5,45.658
12.0,92.75,50.656742
12.0,93.0,56.335102
12.0,93.25,36.290047
12.0,93.5,55.162308
12.0,93.75,74.83716
12.0,94.0,48.412403
12.0,94.25,46.01798
12.0,94.5,70.15432
12.0,94.75,62.765327
12.0,95.0,54.17431
12.0,95.25,39.63048
12.0,95.5,50.11674
12.0,95.75,37.417107
12.0,96.0,48.67402
12.0,96.25,48.23431
12.0,96.5,42.835
12.0,96.75,78.401024
12.25,68.0,41.948273
12.25,68.25,40.238335
12.25,68.5,37.038715
12.25,68.75,32.570625
12.25,69.0,35.13396
12.25,69.25,49.441174
12.25,69.5,41.22645
12.25,69.75,47.431877
12.25,70.0,52.499577
12.25,70.25,64.516304
12.25,70.5,63.692177
12.25,70.75,59.227757
12.25,71.0,45.69431
12.25,71.25,41.824078
12.25,71.5,66.693275
12.25,71.75,46.25903
12.25,72.0,52.018467
12.25,72.25,51.37567
12.25,72.5,67.50369
12.25,72.75,55.04985
12.25,73.0,44.100697
12.25,73.25,46.180206
12.25,73.5,41.03024
12.25,73.75,60.49862
12.25,74.0,38.276237
12.25,74.25,40.684723
12.25,74.5,64.06162
12.25,74.75,51.268345
12.25,75.0,52.059948
12.25,75.25,47.441128
12.25,75.5,42.589756
12.25,75.75,63.155968
12.25,76.0,48.253
12.25,76.25,50.535927
12.25,76.5,35.68394
12.25,76.75,45.857838
12.25,77.0,53.808933
12.25,77.25,53.385128
12.25,77.5,51.406796
12.25,77.75,58.477295
12.25,78.0,34.4978
12.25,78.25,50.872147
12.25,78.5,41.616974
12.25,78.75,54.823048
12.25,79.0,51.19283
12.25,79.25,54.762554
12.25,79.5,53.425484
12.25,79.75,43.29707
12.25,80.0,54.39466
12.25,80.25,60.077812
12.25,80.5,37.85475
12.25,80.75,66.96208
12.25,81.0,59.05876
12.25,81.25,39.779186
12.25,81.5,37.10818
12.25,81.75,43.4829
12.25,82.0,56.21076
12.25,82.25,53.3014
12.25,82.5,69.91466
12.25,82.75,63.993423
12.25,83.0,61.35256
12.25,83.25,51.24481
12.25,83.5,37.415413
12.25,83.75,62.249424
12.25,84.0,57.522472
12.25,84.25,45.810154
12.25,84.5,59.89921
12.25,84.75,36.175453
12.25,85.0,52.4297
12.25,85.25,34.54261
12.25,85.5,73.77534
12.25,85.75,61.76324
12.25,86.0,51.43787
12.25,86.25,47.23527
12.25,86.5,58.58031
12.25,86.75,45.476288
12.25,87.0,52.68888
12.25,87.25,47.42768
12.25,87.5,71.31553
12.25,87.75,58.336884
12.25,88.0,36.282436
12.25,88.25,47.306164
12.25,88.5,58.30012
12.25,88.75,88.28926
12.25,89.0,48.553623
12.25,89.25,68.47848
12.25,89.5,43.405407
12.25,89.75,64.27242
12.25,90.0,60.247612
12.25,90.25,53.12513
12.25,90.5,62.141254
12.25,90.75,70.748215
12.25,91.0,61.414486
12.25,91.25,44.892258
12.25,91.5,54.37212
12.25,91.75,40.274887
12.25,92.0,65.976974
12.25,92.25,56.365208
12.25,92.5,47.905132
12.25,92.75,47.890312
12.25,93.0,49.953667
12.25,93.25,51.828983
12.25,93.5,57.88654
12.25,93.75,43.16354
12.25,94.0,39.67061
12.25,94.25,36.469505
12.25,94.5,43.629604
12.25,94.75,51.89799
12.25,95.0,55.06794
12.25,95.25,53.31107
12.25,95.5,65.006256
12.25,95.75,60.481026
12.25,96.0,56.817387
12.25,96.25,76.77219
12.25,96.5,64.54466
12.25,96.75,62.067867
12.5,68.0,59.146687
12.5,68.25,55.081116
12.5,68.5,44.83468
12.5,68.75,33.090668
12.5,69.0,60.14107
12.5,69.25,47.78726
12.5,69.5,49.318966
12.5,69.75,80.303
12.5,70.0,39.59828
12.5,70.25,41.86915
12.5,70.5,37.582966
12.5,70.75,29.13539
12.5,71.0,39.37743
12.5,71.25,41.764565
12.5,71.5,35.056293
12.5,71.75,43.219765
12.5,72.0,36.506714
12.5,72.25,42.647938
12.5,72.5,61.128914
12.5,72.75,52.998787
12.5,73.0,48.023624
12.5,73.25,44.06342
12.5,73.5,57.12713
12.5,73.75,44.558323
12.5,74.0,56.66657
12.5,74.25,52.417118
12.5,74.5,60.978214
12.5,74.75,46.10859
12.5,75.0,43.379433
12.5,75.25,42.12349
12.5,75.5,57.834305
12.5,75.75,81.03967
12.5,76.0,60.578014
12.5,76.25,40.111988
12.5,76.5,40.20665
12.5,76.75,89.62494
12.5,77.0,49.197006
12.5,77.25,37.2068
12.5,77.5,71.475525
12.5,77.75,42.602974
12.5,78.0,37.07718
12.5,78.25,37.25507
12.5,78.5,42.62881
12.5,78.75,45.708584
12.5,79.0,36.748516
12.5,79.25,41.36538
12.5,79.5,47.136486
12.5,79.75,51.291832
12.5,80.0,47.77943
12.5,80.25,56.974014
12.5,80.5,58.456078
12.5,80.75,35.239803
12.5,81.0,48.75713
12.5,81.25,51.528168
12.5,81.5,34.149338
12.5,81.75,42.375187
12.5,82.0,31.81398
12.5,82.25,41.168762
12.5,82.5,55.298115
12.5,82.75,46.488518
